scheme_id,fiscal_year,revised_allocation_total,revised_allocation_fpa,estimated_expenditure,throw_forward,allocation_capital,allocation_revenue,allocation_total,allocation_fpa,financial_progress_pct_prior_year,financial_progress_pct_current_year
3236,2026-2027,51.057,0.000,51.057,61.568,0.000,61.568,61.568,0.000,45.3,100.0
3237,2026-2027,114.500,0.000,114.500,119.029,0.000,84.000,84.000,0.000,49.0,85.0
3238,2026-2027,0.000,0.000,0.000,1297.489,0.000,254.432,254.432,0.000,0.0,19.6
3239,2026-2027,10.000,0.000,986.868,3739.132,0.000,10.000,10.000,0.000,20.9,21.1
3240,2026-2027,11.292,0.000,257.655,4445.345,0.001,0.000,0.001,0.000,5.5,5.5
3241,2026-2027,6.250,0.000,823.760,13128.960,0.000,19.811,19.811,0.000,5.9,6.0
3242,2026-2027,0.000,0.000,3.913,973.439,0.001,0.000,0.001,0.000,0.4,0.4
3243,2026-2027,31.402,0.000,164.937,33.095,0.000,33.095,33.095,0.000,83.3,100.0
3244,2026-2027,0.000,0.000,873.381,77.460,0.001,0.000,0.001,0.000,91.9,91.9
3245,2026-2027,43.125,0.000,62.156,12.844,0.001,0.000,0.001,0.000,82.9,82.9
3246,2026-2027,1.250,0.000,20.210,359.499,20.000,0.000,20.000,0.000,5.3,10.6
3247,2026-2027,24.840,0.000,202.797,37.676,0.000,37.676,37.676,0.000,84.3,100.0
3248,2026-2027,64.030,0.000,499.328,77.573,62.811,14.762,77.573,0.000,86.6,100.0
3249,2026-2027,0.000,0.000,262.628,95.914,0.001,0.000,0.001,0.000,73.2,73.2
3250,2026-2027,60.692,0.000,506.471,0.020,0.001,0.000,0.001,0.000,100.0,100.0
3251,2026-2027,900.000,0.000,1897.418,1804.120,800.000,0.000,800.000,0.000,51.3,72.9
3252,2026-2027,400.000,0.000,610.215,1239.650,500.000,0.000,500.000,0.000,33.0,60.0
3253,2026-2027,36.074,0.000,182.883,36.163,36.163,0.000,36.163,0.000,83.5,100.0
3254,2026-2027,30.000,0.000,179.049,94.160,94.160,0.000,94.160,0.000,65.5,100.0
3255,2026-2027,0.000,0.000,350.412,63.558,0.001,0.000,0.001,0.000,84.6,84.6
3256,2026-2027,408.679,0.000,1229.390,1179.472,500.000,0.000,500.000,0.000,51.0,71.8
3257,2026-2027,7.999,0.000,128.478,0.004,0.001,0.000,0.001,0.000,100.0,100.0
3258,2026-2027,46.005,0.000,46.005,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3259,2026-2027,67.377,0.000,177.148,116.789,116.789,0.000,116.789,0.000,60.3,100.0
3260,2026-2027,30.000,0.000,153.940,139.622,139.622,0.000,139.622,0.000,52.4,100.0
3261,2026-2027,7.994,0.000,158.084,37.852,0.001,0.000,0.001,0.000,80.7,80.7
3262,2026-2027,39.841,0.000,79.681,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3263,2026-2027,7.423,0.000,29.913,49.500,49.500,0.000,49.500,0.000,37.7,100.0
3264,2026-2027,0.012,0.000,20.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3265,2026-2027,6862.920,99588.200,54905.046,20094.954,12336.730,2663.270,15000.000,40688.340,73.2,93.2
3266,2026-2027,3774.075,5579.930,4594.010,6605.990,2308.300,1691.700,4000.000,35000.000,41.0,76.7
3267,2026-2027,35.000,0.000,35.000,4.174,0.000,4.174,4.174,0.000,89.3,100.0
3268,2026-2027,100.000,0.000,100.000,91.281,0.000,91.281,91.281,0.000,52.3,100.0
3269,2026-2027,50.000,0.000,50.000,50.000,50.000,0.000,50.000,0.000,50.0,100.0
3270,2026-2027,14.114,0.000,14.114,46.786,42.342,4.444,46.786,0.000,23.2,100.0
3271,2026-2027,5.688,0.000,5.688,21.465,17.021,4.444,21.465,0.000,20.9,100.0
3272,2026-2027,12.457,0.000,12.457,37.374,37.374,0.000,37.374,0.000,25.0,100.0
3273,2026-2027,73.540,0.000,73.540,24.515,24.515,0.000,24.515,0.000,75.0,100.0
3274,2026-2027,4.382,0.000,4.382,13.146,13.146,0.000,13.146,0.000,25.0,100.0
3275,2026-2027,4.780,0.000,4.780,14.343,14.343,0.000,14.343,0.000,25.0,100.0
3276,2026-2027,22.315,0.000,22.315,6992.685,407.000,593.000,1000.000,2000.000,0.3,14.6
3277,2026-2027,0.000,0.000,0.000,133.979,86.128,0.000,86.128,0.000,0.0,64.3
3278,2026-2027,0.000,0.000,0.000,199.953,100.000,0.000,100.000,0.000,0.0,50.0
3279,2026-2027,0.000,0.000,0.000,25200.000,250.000,250.000,500.000,2150.000,0.0,2.0
3280,2026-2027,78.487,0.000,161.762,57.558,6.385,10.000,16.385,0.000,73.8,81.2
3281,2026-2027,34.493,0.000,77.134,178.062,60.000,0.000,60.000,0.000,30.2,53.7
3282,2026-2027,0.000,0.000,0.000,931.596,0.001,0.000,0.001,0.000,0.0,0.0
3283,2026-2027,55.972,0.000,64.227,34.773,34.773,0.000,34.773,0.000,64.9,100.0
3284,2026-2027,0.000,0.000,0.000,1803.680,2.500,0.000,2.500,0.000,0.0,0.1
3285,2026-2027,57.500,9460.400,57.500,8342.500,0.000,2000.000,2000.000,20541.820,0.7,24.5
3286,2026-2027,27.661,0.000,55.871,18.620,0.000,18.620,18.620,0.000,75.0,100.0
3287,2026-2027,8.438,0.000,165.477,99.543,8.439,0.000,8.439,0.000,62.4,65.6
3288,2026-2027,19.232,0.000,83.000,19.995,0.000,19.995,19.995,0.000,80.6,100.0
3289,2026-2027,25.671,0.000,67.858,22.142,0.000,10.000,10.000,0.000,75.4,86.5
3290,2026-2027,0.000,0.000,59.290,61.258,45.798,0.000,45.798,0.000,49.2,87.2
3291,2026-2027,17.068,0.000,47.970,34.151,17.066,0.000,17.066,0.000,58.4,79.2
3292,2026-2027,0.000,0.000,60.797,17.141,0.056,0.000,0.056,0.000,78.0,78.1
3293,2026-2027,0.000,0.000,60.284,100.994,61.160,0.000,61.160,0.000,37.4,75.3
3294,2026-2027,18.311,0.000,67.978,14.712,0.000,4.000,4.000,0.000,82.2,87.0
3295,2026-2027,0.000,0.000,56.224,17.591,0.506,0.000,0.506,0.000,76.2,76.9
3296,2026-2027,51.491,0.000,51.491,31.117,15.372,0.000,15.372,0.000,62.3,80.9
3297,2026-2027,0.000,0.000,61.498,63.075,47.615,0.000,47.615,0.000,49.4,87.6
3298,2026-2027,9.333,0.000,46.604,43.396,28.000,0.000,28.000,0.000,51.8,82.9
3299,2026-2027,0.205,0.000,47.148,26.530,9.445,0.000,9.445,0.000,64.0,76.8
3300,2026-2027,0.009,0.000,70.941,19.260,0.015,0.000,0.015,0.000,78.6,78.7
3301,2026-2027,23.280,0.000,23.280,79.360,44.335,0.000,44.335,0.000,22.7,65.9
3302,2026-2027,18.777,0.000,18.777,76.405,38.130,0.000,38.130,0.000,19.7,59.8
3303,2026-2027,18.921,0.000,18.921,120.742,31.448,0.000,31.448,0.000,13.5,36.1
3304,2026-2027,0.000,0.000,0.000,10075.569,1000.000,0.000,1000.000,0.000,0.0,9.9
3305,2026-2027,0.000,0.000,0.000,5000.000,250.000,0.000,250.000,0.000,0.0,5.0
3306,2026-2027,0.000,0.000,313.143,206.257,1.000,0.000,1.000,0.000,60.3,60.5
3307,2026-2027,0.000,0.000,464.411,115.463,1.000,0.000,1.000,0.000,80.1,80.3
3308,2026-2027,0.000,0.000,740.579,122.050,1.000,0.000,1.000,0.000,85.9,86.0
3309,2026-2027,100.000,0.000,1905.516,882.182,101.579,0.000,101.579,0.000,68.4,72.0
3310,2026-2027,0.750,0.000,358.885,162.141,1.000,0.000,1.000,0.000,68.9,69.1
3311,2026-2027,34.000,0.000,77.945,34.519,20.000,0.000,20.000,0.000,69.3,87.1
3312,2026-2027,36.824,0.000,128.568,36.734,36.734,0.000,36.734,0.000,77.8,100.0
3313,2026-2027,27.622,0.000,189.972,10.028,10.028,0.000,10.028,0.000,95.0,100.0
3314,2026-2027,45.502,0.000,104.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3315,2026-2027,20.126,0.000,77.993,111.511,35.000,0.000,35.000,0.000,41.2,59.6
3316,2026-2027,25.232,0.000,51.999,0.001,0.001,0.000,0.001,0.000,100.0,100.0
3317,2026-2027,60.000,0.000,103.668,101.871,101.871,0.000,101.871,0.000,50.4,100.0
3318,2026-2027,40.113,0.000,91.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3319,2026-2027,85.000,0.000,175.999,83.999,83.999,0.000,83.999,0.000,67.7,100.0
3320,2026-2027,100.000,0.000,170.424,64.330,64.330,0.000,64.330,0.000,72.6,100.0
3321,2026-2027,34.145,0.000,64.999,0.001,0.001,0.000,0.001,0.000,100.0,100.0
3322,2026-2027,79.457,0.000,127.148,58.487,58.487,0.000,58.487,0.000,68.5,100.0
3323,2026-2027,40.000,0.000,62.160,41.840,41.840,0.000,41.840,0.000,59.8,100.0
3324,2026-2027,48.756,0.000,103.980,0.020,0.001,0.000,0.001,0.000,100.0,100.0
3325,2026-2027,41.437,0.000,78.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3326,2026-2027,20.000,0.000,67.773,123.330,1.000,0.000,1.000,0.000,35.5,36.0
3327,2026-2027,50.000,0.000,81.069,89.194,89.194,0.000,89.194,0.000,47.6,100.0
3328,2026-2027,38.501,0.000,77.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3329,2026-2027,2.500,0.000,2.500,42.498,5.000,0.000,5.000,0.000,5.6,16.7
3330,2026-2027,32.624,0.000,45.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3331,2026-2027,33.304,0.000,45.000,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3332,2026-2027,50.000,0.000,85.098,57.902,30.000,0.000,30.000,0.000,59.5,80.5
3333,2026-2027,40.000,0.000,83.010,76.490,76.490,0.000,76.490,0.000,52.0,100.0
3334,2026-2027,93.612,0.000,106.810,25.190,25.190,0.000,25.190,0.000,80.9,100.0
3335,2026-2027,274.352,0.000,439.352,60.000,60.000,0.000,60.000,0.000,88.0,100.0
3336,2026-2027,15.000,0.000,15.000,116.998,45.000,0.000,45.000,0.000,11.4,45.5
3337,2026-2027,8.750,0.000,8.750,68.250,25.000,0.000,25.000,0.000,11.4,43.8
3338,2026-2027,8.750,0.000,8.750,67.250,20.000,0.000,20.000,0.000,11.5,37.8
3339,2026-2027,8.750,0.000,8.750,66.247,66.247,0.000,66.247,0.000,11.7,100.0
3340,2026-2027,8.750,0.000,8.750,67.250,25.000,0.000,25.000,0.000,11.5,44.4
3341,2026-2027,8.750,0.000,8.750,66.750,66.750,0.000,66.750,0.000,11.6,100.0
3342,2026-2027,12.500,0.000,12.500,97.499,97.499,0.000,97.499,0.000,11.4,100.0
3343,2026-2027,8.750,0.000,8.750,66.250,66.250,0.000,66.250,0.000,11.7,100.0
3344,2026-2027,8.750,0.000,8.750,66.250,25.000,0.000,25.000,0.000,11.7,45.0
3345,2026-2027,10.000,0.000,10.000,78.000,78.000,0.000,78.000,0.000,11.4,100.0
3346,2026-2027,8.750,0.000,8.750,68.250,20.200,0.000,20.200,0.000,11.4,37.6
3347,2026-2027,8.750,0.000,8.750,65.750,25.000,0.000,25.000,0.000,11.7,45.3
3348,2026-2027,10.000,0.000,10.000,77.999,25.000,0.000,25.000,0.000,11.4,39.8
3349,2026-2027,8.750,0.000,8.750,66.250,25.000,0.000,25.000,0.000,11.7,45.0
3350,2026-2027,20.000,0.000,20.000,68.000,68.000,0.000,68.000,0.000,22.7,100.0
3351,2026-2027,8.750,0.000,8.750,65.500,20.000,0.000,20.000,0.000,11.8,38.7
3352,2026-2027,17.500,0.000,17.500,56.500,20.000,0.000,20.000,0.000,23.6,50.7
3353,2026-2027,8.750,0.000,8.750,65.150,18.164,0.000,18.164,0.000,11.8,36.4
3354,2026-2027,9.375,0.000,9.375,65.625,65.625,0.000,65.625,0.000,12.5,100.0
3355,2026-2027,12.500,0.000,12.500,87.500,87.500,0.000,87.500,0.000,12.5,100.0
3356,2026-2027,50.000,0.000,50.000,50.000,50.000,0.000,50.000,0.000,50.0,100.0
3357,2026-2027,6.250,0.000,6.250,43.750,43.750,0.000,43.750,0.000,12.5,100.0
3358,2026-2027,6.250,0.000,6.250,43.750,43.750,0.000,43.750,0.000,12.5,100.0
3359,2026-2027,63.138,0.000,63.138,63.139,63.139,0.000,63.139,0.000,50.0,100.0
3360,2026-2027,14.214,0.000,14.214,99.503,99.503,0.000,99.503,0.000,12.5,100.0
3361,2026-2027,0.000,0.000,0.000,80.000,5.000,0.000,5.000,0.000,0.0,6.3
3362,2026-2027,44.593,0.000,129.822,59.761,59.761,0.000,59.761,0.000,68.5,100.0
3363,2026-2027,29.250,0.000,114.480,60.664,60.664,0.000,60.664,0.000,65.4,100.0
3364,2026-2027,40.000,0.000,125.204,50.517,50.517,0.000,50.517,0.000,71.3,100.0
3365,2026-2027,50.000,0.000,135.216,54.453,54.453,0.000,54.453,0.000,71.3,100.0
3366,2026-2027,6.000,0.000,9.024,10.976,0.000,5.000,5.000,0.000,45.1,70.1
3367,2026-2027,5.000,0.000,10.279,9.721,0.000,5.000,5.000,0.000,51.4,76.4
3368,2026-2027,8.000,0.000,10.179,19.821,0.000,5.000,5.000,0.000,33.9,50.6
3369,2026-2027,0.000,0.000,0.000,55.000,0.000,5.000,5.000,0.000,0.0,9.1
3370,2026-2027,5.000,0.000,11.868,18.132,0.000,5.000,5.000,0.000,39.6,56.2
3371,2026-2027,8.000,0.000,11.410,18.590,0.000,5.000,5.000,0.000,38.0,54.7
3372,2026-2027,9.000,0.000,14.805,15.195,0.000,5.000,5.000,0.000,49.4,66.0
3373,2026-2027,48.400,0.000,96.400,0.400,0.001,0.000,0.001,0.000,99.6,99.6
3374,2026-2027,51.150,0.000,96.800,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3375,2026-2027,7.500,0.000,31.699,65.101,16.000,0.000,16.000,0.000,32.7,49.3
3376,2026-2027,51.150,0.000,96.800,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3377,2026-2027,2.784,0.000,277.050,51.661,1.000,0.000,1.000,0.000,84.3,84.6
3378,2026-2027,0.000,0.000,0.000,17.000,0.000,4.250,4.250,0.000,0.0,25.0
3379,2026-2027,0.000,0.000,0.000,17.000,0.000,4.250,4.250,0.000,0.0,25.0
3380,2026-2027,0.000,0.000,0.000,17.000,0.000,4.250,4.250,0.000,0.0,25.0
3381,2026-2027,0.000,0.000,1593.861,1656.289,75.000,0.000,75.000,0.000,49.0,51.3
3382,2026-2027,0.000,0.000,0.000,356.000,0.010,0.000,0.010,0.000,0.0,0.0
3383,2026-2027,0.000,0.000,0.496,32.324,0.000,15.000,15.000,0.000,1.5,47.2
3384,2026-2027,16610.000,0.000,16610.000,28406.581,10000.000,0.000,10000.000,0.000,36.9,59.1
3385,2026-2027,0.000,0.000,0.000,100.000,0.010,0.000,0.010,0.000,0.0,0.0
3386,2026-2027,0.000,0.000,0.000,997.560,109.980,0.000,109.980,0.000,0.0,11.0
3387,2026-2027,0.000,0.000,0.000,1000.000,1.000,0.000,1.000,0.000,0.0,0.1
3388,2026-2027,0.000,0.000,76.502,25.706,0.010,0.000,0.010,0.000,74.8,74.9
3389,2026-2027,5.000,0.000,207.159,267.015,267.015,0.000,267.015,0.000,43.7,100.0
3390,2026-2027,12297.013,9249.740,18272.827,-6266.827,697.260,0.000,697.260,13200.000,152.2,158.0
3391,2026-2027,9423.603,15917.260,9602.170,892.930,3497.700,0.000,3497.700,22496.240,91.5,124.8
3392,2026-2027,49.081,0.000,97.865,39.312,0.000,39.312,39.312,0.000,71.3,100.0
3393,2026-2027,187.496,0.000,194.220,0.000,0.010,0.000,0.010,0.000,100.0,100.0
3394,2026-2027,25.000,0.000,33.056,277.203,277.203,0.000,277.203,0.000,10.7,100.0
3395,2026-2027,70.470,0.000,94.848,213.465,213.465,0.000,213.465,0.000,30.8,100.0
3396,2026-2027,32.905,0.000,197.494,0.000,0.010,0.000,0.010,0.000,100.0,100.0
3397,2026-2027,50.000,0.000,103.665,140.324,140.324,0.000,140.324,0.000,42.5,100.0
3398,2026-2027,25.000,0.000,27.500,638.957,319.018,0.000,319.018,0.000,4.1,52.0
3399,2026-2027,25.000,0.000,25.000,278.782,278.782,0.000,278.782,0.000,8.2,100.0
3400,2026-2027,11.250,0.000,17.250,152.750,152.750,0.000,152.750,0.000,10.1,100.0
3401,2026-2027,50.000,0.000,75.000,55.805,55.805,0.000,55.805,0.000,57.3,100.0
3402,2026-2027,15.000,0.000,34.928,86.293,86.293,0.000,86.293,0.000,28.8,100.0
3403,2026-2027,30.000,0.000,41.674,191.812,191.812,0.000,191.812,0.000,17.8,100.0
3404,2026-2027,15.000,0.000,15.000,169.639,169.639,0.000,169.639,0.000,8.1,100.0
3405,2026-2027,15.000,0.000,28.679,97.911,97.911,0.000,97.911,0.000,22.7,100.0
3406,2026-2027,30.000,0.000,74.040,69.678,69.678,0.000,69.678,0.000,51.5,100.0
3407,2026-2027,150.000,0.000,178.305,693.704,693.704,0.000,693.704,0.000,20.4,100.0
3408,2026-2027,66.419,0.000,66.419,199.258,199.258,0.000,199.258,0.000,25.0,100.0
3409,2026-2027,1822.161,0.000,1822.161,1917.122,0.000,498.000,498.000,0.000,48.7,62.0
3410,2026-2027,0.000,0.000,199.940,14.689,0.000,14.689,14.689,0.000,93.2,100.0
3411,2026-2027,29.170,0.000,178.013,0.004,0.000,0.004,0.004,0.000,100.0,100.0
3412,2026-2027,0.000,0.000,15.624,646.689,40.467,0.000,40.467,0.000,2.4,8.5
3413,2026-2027,8.000,0.000,27.714,77.643,0.000,20.000,20.000,0.000,26.3,45.3
3414,2026-2027,0.000,0.000,14.160,15.840,0.000,15.840,15.840,0.000,47.2,100.0
3415,2026-2027,0.000,0.000,0.000,126.064,0.000,71.000,71.000,0.000,0.0,56.3
3416,2026-2027,0.000,0.000,131.250,76.240,0.001,0.000,0.001,0.000,63.3,63.3
3417,2026-2027,0.000,0.000,1518.809,228.660,228.660,0.000,228.660,0.000,86.9,100.0
3418,2026-2027,0.000,0.000,0.000,147.200,73.600,0.000,73.600,0.000,0.0,50.0
3419,2026-2027,20.298,0.000,177.858,20.298,20.298,0.000,20.298,0.000,89.8,100.0
3420,2026-2027,0.000,0.000,645.237,171.847,0.001,0.000,0.001,0.000,79.0,79.0
3421,2026-2027,0.000,0.000,335.996,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3422,2026-2027,726.909,0.000,2226.909,37.943,37.943,0.000,37.943,0.000,98.3,100.0
3423,2026-2027,0.000,0.000,0.000,100.214,100.214,0.000,100.214,0.000,0.0,100.0
3424,2026-2027,59.101,0.000,59.101,59.102,40.242,18.860,59.102,0.000,50.0,100.0
3425,2026-2027,0.000,0.000,0.000,485.000,485.000,0.000,485.000,0.000,0.0,100.0
3426,2026-2027,57.796,0.000,560.585,13.415,13.415,0.000,13.415,0.000,97.7,100.0
3427,2026-2027,0.000,0.000,60.225,1074.516,429.806,0.000,429.806,0.000,5.3,43.2
3428,2026-2027,8.841,0.000,331.306,101.668,0.001,0.000,0.001,0.000,76.5,76.5
3429,2026-2027,0.000,0.000,6195.401,268.498,0.001,0.000,0.001,0.000,95.8,95.8
3430,2026-2027,128.678,0.000,128.678,888.037,0.001,0.000,0.001,0.000,12.7,12.7
3431,2026-2027,200.000,0.000,8300.038,1413.191,0.001,0.000,0.001,0.000,85.5,85.5
3432,2026-2027,0.000,0.000,527.645,184.029,184.029,0.000,184.029,0.000,74.1,100.0
3433,2026-2027,0.000,0.000,764.826,3326.752,150.000,0.000,150.000,0.000,18.7,22.4
3434,2026-2027,0.000,0.000,605.025,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3435,2026-2027,0.000,0.000,1707.708,2119.738,1000.000,0.000,1000.000,0.000,44.6,70.7
3436,2026-2027,706.436,0.000,2114.015,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3437,2026-2027,0.000,0.000,92.357,77.634,0.001,0.000,0.001,0.000,54.3,54.3
3438,2026-2027,0.000,0.000,99.082,0.766,0.766,0.000,0.766,0.000,99.2,100.0
3439,2026-2027,6.553,0.000,98.961,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3440,2026-2027,0.000,0.000,95.951,0.732,0.001,0.000,0.001,0.000,99.2,99.2
3441,2026-2027,4.303,0.000,93.668,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3442,2026-2027,0.000,0.000,151.851,14.526,14.526,0.000,14.526,0.000,91.3,100.0
3443,2026-2027,0.000,0.000,90.831,95.442,0.001,0.000,0.001,0.000,48.8,48.8
3444,2026-2027,0.000,0.000,127.078,21.295,21.295,0.000,21.295,0.000,85.6,100.0
3445,2026-2027,60.194,0.000,122.924,26.319,26.318,0.000,26.318,0.000,82.4,100.0
3446,2026-2027,300.668,0.000,3532.846,2377.526,50.000,0.000,50.000,0.000,59.8,60.6
3447,2026-2027,44.062,0.000,215.700,148.875,0.001,0.000,0.001,0.000,59.2,59.2
3448,2026-2027,0.000,0.000,44.566,36.899,0.001,0.000,0.001,0.000,54.7,54.7
3449,2026-2027,39.970,0.000,52.140,39.970,0.001,0.000,0.001,0.000,56.6,56.6
3450,2026-2027,5.584,0.000,13.888,144.365,0.001,0.000,0.001,0.000,8.8,8.8
3451,2026-2027,0.000,0.000,43.696,22.962,22.962,0.000,22.962,0.000,65.6,100.0
3452,2026-2027,0.000,0.000,169.100,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3453,2026-2027,0.000,0.000,144.484,0.001,0.001,0.000,0.001,0.000,100.0,100.0
3454,2026-2027,27.828,0.000,194.794,27.828,0.001,0.000,0.001,0.000,87.5,87.5
3455,2026-2027,0.000,0.000,178.139,0.000,0.001,0.000,0.001,0.000,100.0,100.0
3456,2026-2027,10.000,0.000,90.537,84.334,0.001,0.000,0.001,0.000,51.8,51.8
3457,2026-2027,49.813,0.000,110.838,49.813,0.001,0.000,0.001,0.000,69.0,69.0
3458,2026-2027,92.443,0.000,185.530,92.444,0.001,0.000,0.001,0.000,66.7,66.7
3459,2026-2027,0.000,0.000,880.501,132.345,0.001,0.000,0.001,0.000,86.9,86.9
3460,2026-2027,0.000,0.000,388.154,80.716,40.358,0.000,40.358,0.000,82.8,91.4
3461,2026-2027,0.000,0.000,62.695,7.183,7.183,0.000,7.183,0.000,89.7,100.0
3462,2026-2027,161.881,0.000,647.525,161.881,0.001,0.000,0.001,0.000,80.0,80.0
3463,2026-2027,0.000,0.000,9318.083,0.001,0.001,0.000,0.001,0.000,100.0,100.0
3464,2026-2027,32.628,0.000,91.889,32.626,0.001,0.000,0.001,0.000,73.8,73.8
3465,2026-2027,4.791,0.000,36.707,102.858,0.001,0.000,0.001,0.000,26.3,26.3
3466,2026-2027,63.900,0.000,223.447,390.238,200.000,0.000,200.000,0.000,36.4,69.0
3467,2026-2027,32.309,0.000,59.593,32.309,32.309,0.000,32.309,0.000,64.8,100.0
3468,2026-2027,64.064,0.000,120.802,64.065,0.001,0.000,0.001,0.000,65.3,65.3
3469,2026-2027,37.499,0.000,103.115,46.863,46.863,0.000,46.863,0.000,68.8,100.0
3470,2026-2027,49.981,0.000,149.943,49.980,0.001,0.000,0.001,0.000,75.0,75.0
3471,2026-2027,49.443,0.000,49.443,148.330,0.001,0.000,0.001,0.000,25.0,25.0
3472,2026-2027,24.220,0.000,83.237,111.846,0.001,0.000,0.001,0.000,42.7,42.7
3473,2026-2027,62.512,0.000,160.012,250.048,189.683,0.000,189.683,0.000,39.0,85.3
3474,2026-2027,26.152,0.000,50.976,120.770,0.001,0.000,0.001,0.000,29.7,29.7
3475,2026-2027,15.946,0.000,30.876,163.228,0.001,0.000,0.001,0.000,15.9,15.9
3476,2026-2027,21.966,0.000,92.017,101.436,0.001,0.000,0.001,0.000,47.6,47.6
3477,2026-2027,83.135,0.000,176.702,83.135,0.001,0.000,0.001,0.000,68.0,68.0
3478,2026-2027,40.392,0.000,110.952,85.048,0.001,0.000,0.001,0.000,56.6,56.6
3479,2026-2027,112.045,0.000,217.568,112.045,0.001,0.000,0.001,0.000,66.0,66.0
3480,2026-2027,48.192,0.000,60.947,2295.584,0.001,0.000,0.001,0.000,2.6,2.6
3481,2026-2027,97.456,0.000,97.456,292.368,292.368,0.000,292.368,0.000,25.0,100.0
3482,2026-2027,35.124,0.000,50.124,431.470,144.919,0.000,144.919,0.000,10.4,40.5
3483,2026-2027,37.310,0.000,37.310,21.000,21.000,0.000,21.000,0.000,64.0,100.0
3484,2026-2027,32.906,0.000,32.906,266.236,266.236,0.000,266.236,0.000,11.0,100.0
3485,2026-2027,70.102,0.000,75.102,221.989,0.001,0.000,0.001,0.000,25.3,25.3
3486,2026-2027,61.152,0.000,66.152,193.648,0.001,0.000,0.001,0.000,25.5,25.5
3487,2026-2027,34.114,0.000,39.114,250.166,0.001,0.000,0.001,0.000,13.5,13.5
3488,2026-2027,36.192,0.000,41.192,103.577,0.001,0.000,0.001,0.000,28.5,28.5
3489,2026-2027,12.369,0.000,17.369,32.106,32.106,0.000,32.106,0.000,35.1,100.0
3490,2026-2027,4.391,0.000,14.391,155.285,62.114,0.000,62.114,0.000,8.5,45.1
3491,2026-2027,10.226,0.000,20.226,175.688,70.275,0.000,70.275,0.000,10.3,46.2
3492,2026-2027,73.374,0.000,73.374,593.660,0.001,0.000,0.001,0.000,11.0,11.0
3493,2026-2027,351.890,0.000,361.890,982.155,982.155,0.000,982.155,0.000,26.9,100.0
3494,2026-2027,4.531,0.000,9.531,2019.155,807.662,0.000,807.662,0.000,0.5,40.3
3495,2026-2027,29.427,0.000,29.427,117.708,0.001,0.000,0.001,0.000,20.0,20.0
3496,2026-2027,29.523,0.000,34.523,113.094,0.001,0.000,0.001,0.000,23.4,23.4
3497,2026-2027,8.929,0.000,13.929,80.362,40.181,0.000,40.181,0.000,14.8,57.4
3498,2026-2027,39.624,0.000,44.624,153.497,0.001,0.000,0.001,0.000,22.5,22.5
3499,2026-2027,18.740,0.000,23.740,168.659,0.001,0.000,0.001,0.000,12.3,12.3
3500,2026-2027,19.702,0.000,24.702,177.318,0.001,0.000,0.001,0.000,12.2,12.2
3501,2026-2027,100.107,0.000,120.107,385.428,0.001,0.000,0.001,0.000,23.8,23.8
3502,2026-2027,13.733,0.000,18.733,123.592,0.001,0.000,0.001,0.000,13.2,13.2
3503,2026-2027,26.603,0.000,26.603,215.245,215.245,0.000,215.245,0.000,11.0,100.0
3504,2026-2027,48.159,0.000,48.159,389.653,0.001,0.000,0.001,0.000,11.0,11.0
3505,2026-2027,15.816,0.000,15.816,127.968,0.001,0.000,0.001,0.000,11.0,11.0
3506,2026-2027,16.152,0.000,26.152,38.456,38.456,0.000,38.456,0.000,40.5,100.0
3507,2026-2027,49.315,0.000,54.315,192.258,0.001,0.000,0.001,0.000,22.0,22.0
3508,2026-2027,60.826,0.000,65.826,238.305,0.001,0.000,0.001,0.000,21.6,21.6
3509,2026-2027,154.584,0.000,224.584,785.696,500.000,0.000,500.000,0.000,22.2,71.7
3510,2026-2027,193.828,0.000,198.828,826.319,0.001,0.000,0.001,0.000,19.4,19.4
3511,2026-2027,412.500,0.000,412.500,772.615,50.000,0.000,50.000,0.000,34.8,39.0
3512,2026-2027,500.000,0.000,500.000,503.025,50.000,0.000,50.000,0.000,49.8,54.8
3513,2026-2027,55.000,0.000,55.000,54.693,0.001,0.000,0.001,0.000,50.1,50.1
3514,2026-2027,1875.000,0.000,1875.000,3124.489,1490.670,0.000,1490.670,0.000,37.5,67.3
3515,2026-2027,80.000,0.000,80.000,95.833,0.001,0.000,0.001,0.000,45.5,45.5
3516,2026-2027,516.000,0.000,516.000,469.296,0.001,0.000,0.001,0.000,52.4,52.4
